XH,XFSJ,zao,zhong,wan
1324545706,2019/8/29,0,11,0
1324545706,2019/8/30,3.5,11,9.2
1324545706,2019/8/31,4,0,17.5
1324545706,2019/9/1,0,12.5,8
1324545706,2019/9/2,0,11,8.5
1324545706,2019/9/3,0,21,0
1324545706,2019/9/4,0,11,0
1324545706,2019/9/5,5,0,0
1324545706,2019/9/6,4,0,0
1324545706,2019/9/7,4,0,16
1324545706,2019/9/8,2,0,6
1324545706,2019/9/9,4.5,10,12.5
1324545706,2019/9/10,3.5,10,13
1324545706,2019/9/11,3,10,0
1324545706,2019/9/14,0,15,0
1324545706,2019/9/16,0,7.5,0
1324545706,2019/9/18,0,9.5,0
1324545706,2019/9/19,0,0,10
1324545706,2019/9/20,0,0,5.5
1324545706,2019/9/21,0,18,18
1324545706,2019/9/22,0,0,15.5
1324545706,2019/9/23,0,8.5,12.5
1324545706,2019/9/24,2,19,0
1324545706,2019/9/25,0,11,10.5
1324545706,2019/9/26,4.5,11,0
1324545706,2019/9/27,0,0,11
1324545706,2019/9/28,0,13,0
1324545706,2019/9/29,0,0,6.5
1324545706,2019/9/30,5,0,15
1324545706,2019/10/8,0,0,5
1324545706,2019/10/9,0,9.5,0
1324545706,2019/10/11,0,8,0
1324545706,2019/10/12,4.5,11,12
1324545706,2019/10/13,0,0,11
1324545706,2019/10/14,4,8,20.5
1324545706,2019/10/15,0,13,0
1324545706,2019/10/16,0,8.5,0
1324545706,2019/10/18,0,10,5
1324545706,2019/10/19,0,11,0
1324545706,2019/10/20,0,0,11.3
1324545706,2019/10/21,0,18.5,0
1324545706,2019/10/22,0,21.8,0
1324545706,2019/10/25,0,0,6
1324545706,2019/10/26,0,0,20
1324545706,2019/10/27,0,11,0
1324545706,2019/10/28,2,10,15
1324545706,2019/10/29,2.2,24.5,0
1324545706,2019/10/30,0,11,10
1324545706,2019/11/3,0,18,13
1324545706,2019/11/9,2.2,18,0
1324545706,2019/11/10,2.2,0,9.5
1324545706,2019/11/11,2.2,0,24.5
1324545706,2019/11/12,2.2,12.5,0
1324545706,2019/11/13,0,19,21
1324545706,2019/11/16,0,20.5,0
1324545706,2019/11/18,2,0,0
1324545706,2019/11/19,0,9,14
1324545706,2019/11/20,0,19,0
1324545706,2019/11/21,2.2,0,0
1324545706,2019/11/22,0,8,0
1324545706,2019/11/24,0,0,4.5
1324545706,2019/11/25,0,0,5
1324545706,2019/11/26,1.5,20.5,0
1324545706,2019/11/27,0,12,0
1324545706,2019/11/30,0,0,6
1324545706,2019/12/3,0,20,10
1324545706,2019/12/4,0,20,14.5
1324545706,2019/12/5,0,0,20.5
1324545706,2019/12/7,0,0,22.5
1324545706,2019/12/8,6.5,21.5,9
1324545706,2019/12/10,0,7.5,0
1324545706,2019/12/11,0,11.5,5
1324545706,2019/12/13,0,15,0
1324545706,2019/12/14,0,0,29
1324545706,2019/12/15,0,0,4.4
1324545706,2019/12/17,2,10,6
1324545706,2019/12/18,3.5,11,16
1324545706,2019/12/19,2.2,0,0
1324545706,2019/12/20,0,0,6.5
1324545706,2019/12/23,0,12.5,6.5
1324545706,2019/12/24,3.7,5,0
1324545706,2019/12/25,0,2,0
1324545706,2019/12/26,0,10,0
1324545706,2019/12/28,0,13,0
1324545706,2019/12/30,3,0,0
1324545706,2019/12/31,0,15,0
1324545706,2020/1/3,3,17,12
1324545706,2020/1/5,0,0,20
1324545706,2020/5/30,0,0,8
1324545706,2020/5/31,8.5,6.5,9
1324545706,2020/6/1,2,13.3,13.1
1324545706,2020/6/2,0,0,17.5
1324545706,2020/6/3,3.5,15,8
1324545706,2020/6/4,0,10,18.5
1324545706,2020/6/5,8.5,13.7,0
1324545706,2020/6/6,0,10,15
1324545706,2020/6/7,3.5,23,0
1324545706,2020/6/8,3.5,0,0
1324545706,2020/6/9,5.5,18.5,10
1324545706,2020/6/10,5,0,16
1324545706,2020/6/11,0,16.3,0
1324545706,2020/6/12,5,13,6
1324545706,2020/6/13,0,9.8,20.5
1324545706,2020/6/14,3.5,11.8,18
1324545706,2020/6/15,2.8,12.5,18
1324545706,2020/6/16,20.2,18,9.1
1324545706,2020/6/18,22.9,14,27
1324545706,2020/6/19,0,16,7.5
1324545706,2020/6/20,0,12.8,25
1324545706,2020/6/21,0,28.5,6.5
1324545706,2020/6/22,0,10.5,12.5
1324545706,2020/6/23,0,16.3,0
1324545706,2020/6/24,0,6.5,14
1324545706,2020/6/25,7.5,0,0
1324545706,2020/6/26,0,10,19
1324545706,2020/6/27,7.5,12,15
1324545706,2020/6/28,0,13,19
1324545706,2020/6/29,9,10,14
1324545706,2020/6/30,7.5,16,18
1324545706,2020/7/1,0,0,14
1324545706,2020/7/2,5,15,9.5
1324545706,2020/7/3,10,12.5,0
1324545706,2020/7/4,2.5,0,0
1324545706,2020/8/31,7.5,10.5,0
1324545706,2020/9/1,2,9.5,15
1324545706,2020/9/2,0,3.77,15.5
1324545706,2020/9/3,2,10.5,14.5
1324545706,2020/9/4,4,0,10
1324545706,2020/9/5,0,15,0
1324545706,2020/9/6,0,11.5,9
1324545706,2020/9/7,2,17,21
1324545706,2020/9/8,3,4.5,0
1324545706,2020/9/9,5.5,12,0
1324545706,2020/9/10,4.5,14,23.3
1324545706,2020/9/11,2,0,19
1324545706,2020/9/12,0,17,0
1324545706,2020/9/13,0,13,2
1324545706,2020/9/14,3,13.5,14
1324545706,2020/9/15,0,8,0
1324545706,2020/9/16,9.5,10,15
1324545706,2020/9/17,4.5,8,0
1324545706,2020/9/18,4.5,0,19.5
1324545706,2020/9/20,4,13.3,0
1324545706,2020/9/21,0,14.07,0
1324545706,2020/9/22,0,17,0
1324545706,2020/9/23,0,0,15
1324545706,2020/9/24,2,13.5,0
1324545706,2020/9/25,0,9,12
1324545706,2020/9/26,0,0,14
1324545706,2020/9/27,0,0,1.5
1324545706,2020/9/28,0,17,14
1324545706,2020/9/29,0,16,17
1324545706,2020/9/30,4,0,0
1324545706,2020/10/5,0,17.8,12
1324545706,2020/10/6,0,12.5,13.5
1324545706,2020/10/7,0,17,8.3
1324545706,2020/10/8,10.5,14.3,27
1324545706,2020/10/9,0,12,12
1324545706,2020/10/10,0,14.5,0
1324545706,2020/10/11,2,13,0
1324545706,2020/10/13,0,0,12
1324545706,2020/10/15,0,0,4
1324545706,2020/10/16,0,27,0
1324545706,2020/10/17,0,12,8
1324545706,2020/10/18,0,10.3,15
1324545706,2020/10/19,0,11,0
1324545706,2020/10/20,0,11.5,16.5
1324545706,2020/10/21,0,27.8,11.6
1324545706,2020/10/22,0,0,21.5
1324545706,2020/10/23,0,20,18.5
1324545706,2020/10/24,0,11.8,13
1324545706,2020/10/26,0,12,10
1324545706,2020/10/27,0,17,12.5
1324545706,2020/10/28,0,15,14
1324545706,2020/10/29,0,15,26
1324545706,2020/10/30,0,14.5,15
1324545706,2020/11/2,0,9.5,12
1324545706,2020/11/3,0,12.48,15
1324545706,2020/11/4,7.3,8,0
1324545706,2020/11/5,0,14,0
1324545706,2020/11/6,1.5,13.7,22.5
1324545706,2020/11/7,0,0,22
1324545706,2020/11/8,0,20.5,9.5
1324545706,2020/11/9,0,11.5,0
1324545706,2020/11/10,0,15.8,0
1324545706,2020/11/11,0,5.8,18.5
1324545706,2020/11/12,0,12.3,0
1324545706,2020/11/13,0,0,10.5
1324545706,2020/11/14,0,24,0
1324545706,2020/11/15,0,12,0
1324545706,2020/11/16,11.5,0,26
1324545706,2020/11/17,0,12.3,0
1324545706,2020/11/18,0,16.34,23
1324545706,2020/11/19,0,11.3,0
1324545706,2020/11/20,0,0,22
1324545706,2020/11/21,0,13,12
1324545706,2020/11/22,0,27,0
1324545706,2020/11/23,0,9.5,13
1324545706,2020/11/24,0,9.8,9
1324545706,2020/11/25,0,6.8,0
1324545706,2020/11/26,0,0,12.2
1324545706,2020/11/27,0,26.5,0
1324545706,2020/11/28,0,15.2,0
1324545706,2020/11/30,0,11,26
1324545706,2020/12/1,0,19,0
1324545706,2020/12/2,0,16,14
1324545706,2020/12/3,0,17.5,0
1324545706,2020/12/8,0,15,0
1324545706,2020/12/9,0,16,17.3
1324545706,2020/12/10,8,12,10
1324545706,2020/12/11,0,10.5,0
1324545706,2020/12/12,0,10,5.5
1324545706,2020/12/13,3.5,0,0
1324545706,2020/12/14,4,13,10
1324545706,2020/12/16,2,0,0
1324545706,2021/3/18,4.5,8,15.8
1324545706,2021/3/19,0,12,15
1324545706,2021/3/20,0,13,11.5
1324545706,2021/3/21,0,13,14
1324545706,2021/3/22,5,0,2
1324545706,2021/3/23,4,16.5,9.5
1324545706,2021/3/24,0,28.8,15.3
1324545706,2021/3/25,0,17.3,22
1324545706,2021/3/26,0,12.3,30
1324545706,2021/3/27,0,14.5,15.3
1324545706,2021/3/29,5,18.8,17
1324545706,2021/3/30,0,11.5,13.8
1324545706,2021/3/31,4.5,15,9.5
1324545706,2021/4/1,0,0,20.5
1324545706,2021/4/2,0,19,18.5
1324545706,2021/4/3,0,17.9,15.8
1324545706,2021/4/4,5,15,15.8
1324545706,2021/4/5,0,0,14.5
1324545706,2021/4/6,5,14.8,15
1324545706,2021/4/7,0,0,13.5
1324545706,2021/4/8,5,13.8,0
1324545706,2021/4/9,0,12.8,13.5
1324545706,2021/4/10,0,0,12
1324545706,2021/4/11,5,23.1,14
1324545706,2021/4/12,0,5.5,11.5
1324545706,2021/4/13,2,13.8,0
1324545706,2021/4/15,4.5,11,4
1324545706,2021/4/17,0,12,0
1324545706,2021/4/19,0,13.8,18.8
1324545706,2021/4/21,0,22,12
1324545706,2021/4/22,0,0,25
1324545706,2021/4/23,0,9.5,0
1324545706,2021/4/24,3,24.5,15
1324545706,2021/4/25,0,15.3,17
1324545706,2021/4/26,0,9.8,15
1324545706,2021/4/27,2,0,7.5
1324545706,2021/4/28,0,8,25
1324545706,2021/4/29,6,12,15.5
1324545706,2021/4/30,6,13.5,16.8
1324545706,2021/5/1,3.5,19,0
1324545706,2021/5/2,3,0,0
1324545706,2021/5/4,0,20.5,16
1324545706,2021/5/5,4.5,0,0
1324545706,2021/5/6,0,21.3,22
1324545706,2021/5/7,4.5,15,0
1324545706,2021/5/8,5.5,22.5,27
1324545706,2021/5/9,8.5,0,24
1324545706,2021/5/11,0,0,13
1324545706,2021/5/12,0,0,16.8
1324545706,2021/5/13,0,0,19.5
1324545706,2021/5/14,0,17.5,0
1324545706,2021/5/15,0,50.8,0
1324545706,2021/5/16,5.5,13,10.5
1324545706,2021/5/17,9.5,11.5,0
1324545706,2021/5/18,0,16.8,6
1324545706,2021/5/19,5,24.5,19
1324545706,2021/5/20,5,0,11.77
1324545706,2021/5/21,3,0,0
1324545706,2021/5/22,0,0,14
1324545706,2021/5/23,0,18,0
1324545706,2021/5/24,6,25,19.5
1324545706,2021/5/25,0,16.66,0
1324545706,2021/5/26,0,13.76,14
1324545706,2021/5/27,0,0,17
1324545706,2021/5/28,0,24,14
1324545706,2021/5/29,0,0,22.3
1324545706,2021/5/30,9.5,23,13.8
1324545706,2021/5/31,17.5,0,0
1324545706,2021/6/1,0,16,22.5
1324545706,2021/6/2,0,24,17
1324545706,2021/6/4,0,0,35
1324545706,2021/6/5,4,22,15
1324545706,2021/6/6,0,0,31
1324545706,2021/6/7,0,0,21.5
1324545706,2021/6/8,0,18,11.5
1324545706,2021/6/9,2,23,11
1324545706,2021/6/10,2,19,20.5
1324545706,2021/6/11,3,10.54,18
1324545706,2021/6/12,6,0,9.5
1324545706,2021/6/13,0,0,20
1324545706,2021/6/14,0,0,17
1324545706,2021/6/15,0,0,18
1324545706,2021/6/16,0,15.8,0
1324545706,2021/6/17,0,0,17.5
1324545706,2021/6/18,0,26,11
1324545706,2021/6/19,9,25.3,0
1324545706,2021/6/20,0,34,0
1324545706,2021/6/21,6,0,19
1324545706,2021/6/22,5.5,17,0
1324545706,2021/6/23,6,13,0
1324545706,2021/6/24,0,9.5,0
1324545706,2021/6/25,0,11.5,16.5
1324545706,2021/6/26,7,12,0
1324545706,2021/6/27,9,18.5,16.2
1324545706,2021/6/28,4,0,0
1324545706,2021/6/29,6.5,2,0
1324545706,2021/6/30,5.5,28.77,17.8
1324545706,2021/7/1,3.5,17.5,21
1324545706,2021/7/2,5,16.5,0
1324545706,2021/7/3,5.5,19.2,15.5
1324545706,2021/7/4,3.5,0,0
1324545706,2021/7/5,6.5,0,24.5
1324545706,2021/7/6,9.5,0,19.7
1324545706,2021/7/7,0,0,11
1324545706,2021/7/8,4,15,7
1324545706,2021/7/9,4,0,0
1324545706,2021/7/10,0,0,11
1324545706,2021/7/23,0,0,7.5
1324545706,2021/7/26,0,0,8.5
1324545706,2021/7/27,0,6,11.5
1324545706,2021/7/29,0,0,16.5
1324545706,2021/7/30,0,0,13
1324545706,2021/8/1,0,10.5,11.5
1324545706,2021/8/2,0,0,16.5
1324545706,2021/8/3,0,0,9.8
1324545706,2021/8/5,0,0,12.5
1324545706,2021/8/6,0,0,12
1324545706,2021/8/8,0,0,8
1324545706,2021/8/11,6.5,0,12.5
1324545706,2021/8/12,0,12.5,0
1324545706,2021/8/13,6,16.5,0
1324545706,2021/8/14,0,13,0
1324545706,2021/8/16,0,14.9,13.5
1324545706,2021/8/17,0,0,10.5
1324545706,2021/8/18,0,0,7
1324545706,2021/8/20,0,0,10
1324545706,2021/8/21,0,13,13.5
1324545706,2021/8/22,0,19,9.5
1324545706,2021/8/23,0,10,14.5
1324545706,2021/8/25,0,13,12
1324545706,2021/8/26,0,13,39
1324545706,2021/8/27,6.5,16.5,14.76
1324545706,2021/8/28,8,22.5,14.64
1324545706,2021/8/29,2,31.6,17.5
1324545706,2021/8/30,0,10,22
1324545706,2021/8/31,7,10,24.5
1324545706,2021/9/1,3.5,12,20
1324545706,2021/9/2,6,19.94,15
1324545706,2021/9/3,6,25.5,16
1324545706,2021/9/4,0,16.5,25.24
1324545706,2021/9/5,6,25,16
1324545706,2021/9/6,3,23,14
1324545706,2021/9/7,0,14,17
1324545706,2021/9/8,7,25.3,23.8
1324545706,2021/9/9,6,26,11
1324545706,2021/9/10,0,20,12.5
1324545706,2021/9/11,7,31,13.2
1324545706,2021/9/12,4,20,16.4
1324545706,2021/9/13,2,15,7.76
1324545706,2021/9/14,6.5,16,16
1324545706,2021/9/15,6,14,15
1324545706,2021/9/16,7,20.5,15
1324545706,2021/9/17,2,22,20
1324545706,2021/9/18,6,23.5,15
1324545706,2021/9/19,5.5,21,15
1324545706,2021/9/20,0,9.5,5.5
1324545706,2021/9/21,0,28,8.5
1324545706,2021/9/22,3,20,12.94
1324545706,2021/9/23,5.5,0,0
1324545706,2021/9/24,0,14,0
1324545706,2021/9/25,7,15,14
1324545706,2021/9/26,0,0,22.36
1324545706,2021/9/27,5.5,28,2
1324545706,2021/9/28,6,15,0
1324545706,2021/9/29,0,13,0
1324545706,2021/9/30,0,0,12.5
1324545706,2021/10/1,0,19,17
1324545706,2021/10/2,0,14.5,0
1324545706,2021/10/3,0,0,12
1324545706,2021/10/4,6.5,17,12
1324545706,2021/10/5,0,24.2,15
1324545706,2021/10/6,6.5,0,15
1324545706,2021/10/7,3.5,12.5,13
1324545706,2021/10/8,3,16,0
1324545706,2021/10/9,6.5,15.5,0
1324545706,2021/10/10,0,16,16.5
1324545706,2021/10/11,0,15,29.5
1324545706,2021/10/12,3.6,16,13
1324545706,2021/10/13,6.5,19,19.8
1324545706,2021/10/14,3.6,25,23.8
1324545706,2021/10/15,0,30,19
1324545706,2021/10/16,3,13,13
1324545706,2021/10/17,0,26.9,17
1324545706,2021/10/18,0,14.5,13.5
1324545706,2021/10/19,3.6,13,27
1324545706,2021/10/20,2.5,16,0
1324545706,2021/10/21,6.5,16,0
1324545706,2021/10/23,0,16,11
1324545706,2021/10/24,4.5,8,0
1324545706,2021/10/25,0,12,4.5
1324545706,2021/10/26,2.5,24,0
1324545706,2021/10/28,3.6,0,4
1324545706,2021/10/29,2.5,0,22.5
1324545706,2021/10/30,0,0,10
1324545706,2021/10/31,2.5,18,17
1324545706,2021/11/1,3,0,15
1324545706,2021/11/2,0,26,8
1324545706,2021/11/3,0,0,18.8
1324545706,2021/11/4,4.5,19,15
1324545706,2021/11/5,0,22,26
1324545706,2021/11/6,2.5,17,0
1324545706,2021/11/7,2.5,0,0
1324545706,2021/11/8,0,10.5,16
1324545706,2021/11/9,4.5,28,14
1324545706,2021/11/10,3.5,18,0
1324545706,2021/11/11,6,12,13.5
1324545706,2021/11/12,0,17.8,0
1324545706,2021/11/13,2.5,30,12
1324545706,2021/11/14,0,22,24
1324545706,2021/11/15,3,21,26.5
1324545706,2021/11/16,3,10,0
1324545706,2021/11/17,2.5,18.5,18.5
1324545706,2021/11/18,7,28.8,19
1324545706,2021/11/19,0,0,19
1324545706,2021/11/20,2.5,28,14.5
1324545706,2021/11/21,0,14,27.1
1324545706,2021/11/22,0,15,0
1324545706,2021/11/23,0,14.5,0
1324545706,2021/11/24,3,14,21.8
1324545706,2021/11/25,2.5,0,15
1324545706,2021/11/26,0,27.8,12
1324545706,2021/11/28,7,31.7,15
1324545706,2021/11/29,0,0,15.5
1324545706,2021/11/30,7,13,17.5
1324545706,2021/12/1,0,15.8,29.3
1324545706,2021/12/2,2.5,30.3,24
1324545706,2021/12/4,2.5,0,6.5
1324545706,2021/12/5,5.5,0,20
1324545706,2021/12/6,0,14,15
1324545706,2021/12/7,0,0,15
1324545706,2021/12/8,0,19,16
1324545706,2021/12/9,3,24.5,14.5
1324545706,2021/12/10,7,0,12.5
1324545706,2021/12/11,0,32.2,9.8
1324545706,2021/12/12,0,0,18.2
1324545706,2021/12/13,0,16.5,0
1324545706,2021/12/14,5.5,14.8,0
1324545706,2021/12/15,3.6,13.8,15
1324545706,2021/12/16,3.5,0,27
1324545706,2021/12/17,0,16.8,19
1324545706,2021/12/18,1.1,9,0
1324545706,2021/12/19,3.5,16,0
1324545706,2021/12/20,0,10,0
1324545706,2021/12/22,0,22,18.5
1324545706,2021/12/23,0,27.1,0
1324545706,2021/12/24,0,5,11
1324545706,2021/12/25,0,0,9
1324545706,2021/12/26,0,0,22.3
1324545706,2021/12/29,0,0,11.5
1324545706,2021/12/30,0,13.2,0
1324545706,2021/12/31,0,19,11.5
1324545706,2022/1/1,0,8,0
1324545706,2022/1/6,0,8.7,0
1324545706,2022/1/8,0,0,6
1324545706,2022/1/9,4.5,0,11.5
1324545706,2022/1/10,0,9.5,0
1324545706,2022/1/12,0,14,0
1324545706,2022/1/14,4,0,10.7
1324545706,2022/1/15,0,9.1,11
1324545706,2022/1/16,0,0,8.6
1324545706,2022/1/17,0,14.5,11
1324545706,2022/1/18,0,5,0
1324545706,2022/1/19,0,20,9
1324545706,2022/1/20,0,11.6,11
1324545706,2022/1/21,0,12,0
1324545706,2022/1/22,0,20,12
1324545706,2022/1/23,0,0,27
1324545706,2022/4/26,0,0,13
1324545706,2022/5/26,12.5,35.3,0
1324545706,2022/5/27,0,10.5,0
1324545706,2022/5/28,0,39,15.4
1324545706,2022/5/29,0,7.5,37.5
1324545706,2022/5/30,0,0,7.3
1324545706,2022/5/31,0,15,0
1324545706,2022/6/1,0,15.5,0
1324545706,2022/6/2,0,25,0
1342454597,2018/10/26,4,11,0
1342454597,2018/11/12,3.5,0,0
1342454597,2018/11/19,0,9,0
1342454597,2018/12/30,0,12,0
1342454597,2019/1/2,2.5,0,0
1342454597,2019/3/30,0,8,0
1342454597,2019/4/15,2,0,0
1342454597,2019/4/20,0,10,17
1342454597,2019/4/21,4,0,0
1342454597,2019/4/22,1.5,0,0
1342454597,2019/4/23,1.5,0,0
1342454597,2019/5/31,0,6,0
1342454597,2019/6/15,2,5.5,0
1342454597,2019/6/16,3.5,0,0
1342454597,2019/9/30,0,0,9
1342454597,2019/10/14,2,10,0
1342454597,2019/10/22,2,10,0
1342454597,2019/11/5,0,10,0
1342454597,2019/11/6,0,8,0
1342454597,2019/11/8,0,10,0
1342454597,2019/11/9,0,8,0
1342454597,2019/11/11,0,10,0
1342454597,2019/11/12,0,8.5,0
1342454597,2019/11/14,2.1,9,0
1342454597,2019/11/17,30,0,0
1342454597,2019/11/18,2,10,0
1342454597,2019/11/19,0,8,0
1342454597,2019/11/20,7,0,0
1342454597,2019/11/23,0,13,0
1342454597,2019/11/28,2.3,13,0
1342454597,2019/11/29,2.3,0,0
1342454597,2019/12/8,0,9,0
1342454597,2019/12/10,0,9,0
1342454597,2019/12/11,3,0,0
1342454597,2019/12/21,0,13,0
1342454597,2019/12/22,3.5,0,0
1342454597,2020/9/18,0,9,0
1342454597,2020/11/25,0,0,3.5
1342454597,2020/11/28,0,15,0
1342454597,2020/12/9,0,3,0
1342454597,2021/3/29,3.5,11,0
1342454597,2021/4/15,5,12,3
1342454597,2021/5/23,2,0,0
1342454597,2021/5/27,0,10,0
1342454597,2021/5/28,1.5,6,0
1342454597,2021/6/4,0,10,0
1342454597,2021/6/5,0,0,6
1342454597,2021/6/30,2.5,16,4
1342454597,2021/7/5,0,9,0
1342454597,2021/7/12,0,16,0
1342454597,2021/7/14,0,15.8,0
1342454597,2021/7/15,0,16,0
1342454597,2021/7/16,0,9,0
1342454597,2021/7/17,0,10,0
1342454597,2021/7/18,0,12.5,0
1342454597,2021/7/19,0,7.5,0
1342454597,2021/7/20,2,0,0
1342454597,2021/8/28,3.5,9,0
1342454597,2021/9/1,0,9,13.5
1342454597,2021/9/2,2.8,0,0
1342454597,2021/9/3,4.5,13,0
1342454597,2021/9/4,2.5,12,2
1342454597,2021/9/5,2.3,10.5,0
1342454597,2021/9/6,2.5,12,0
1342454597,2021/9/7,2.5,9.5,0
1342454597,2021/9/8,2,8.5,9
1342454597,2021/9/9,3.5,9,0
1342454597,2021/9/10,3.5,14,0
1342454597,2021/9/11,5,0,4.5
1342454597,2021/9/12,4,0,0
1342454597,2021/9/13,3.5,12.5,0
1342454597,2021/9/14,4,13,0
1342454597,2021/9/15,3.5,12,0
1342454597,2021/9/16,4,16.8,0
1342454597,2021/9/17,3,14,0
1342454597,2021/9/18,2.5,10,0
1342454597,2021/9/19,3.5,12,11.5
1342454597,2021/9/20,4,15,0
1342454597,2021/9/21,3.5,13.8,0
1342454597,2021/9/22,2.5,14.5,0
1342454597,2021/9/23,17.3,0,0
1342454597,2021/9/24,3,0,0
1342454597,2021/9/25,4,9,0
1342454597,2021/10/10,4,0,0
1342454597,2021/10/12,3.5,0,0
1342454597,2021/10/14,3.5,12,0
1342454597,2021/10/15,3,0,0
1342454597,2021/10/16,2.5,12,0
1342454597,2021/10/17,3.5,0,0
1342454597,2021/10/18,0,11.6,0
1342454597,2021/10/19,3.5,13.5,0
1342454597,2021/10/20,3.5,7.5,0
1342454597,2021/10/21,3.5,0,0
1342454597,2021/10/22,3,0,0
1342454597,2021/10/23,1.5,0,0
1342454597,2021/10/24,2.5,0,0
1342454597,2021/10/25,2.6,6.5,3.5
1342454597,2021/11/1,3,0,0
1342454597,2021/11/2,3.5,0,0
1342454597,2021/11/6,0,13.6,0
1342454597,2021/11/7,0,14,0
1342454597,2021/11/9,3.5,0,0
1342454597,2021/11/10,2.5,0,0
1342454597,2021/11/11,2,0,0
1342454597,2021/11/12,7.5,0,0
1342454597,2021/11/13,3,0,0
1342454597,2021/11/15,3.5,0,0
1342454597,2021/11/16,3.5,0,0
1342454597,2021/11/17,2.5,0,0
1342454597,2021/11/20,3.5,0,0
1342454597,2021/11/21,3.5,0,0
1342454597,2021/11/23,3,0,0
1342454597,2021/11/27,3.5,0,0
1342454597,2021/11/30,2.5,0,0
1342454597,2021/12/1,3.5,0,0
1342454597,2021/12/2,3.5,0,0
1342454597,2021/12/3,3.5,0,0
1342454597,2021/12/4,3,7.5,0
1342454597,2021/12/5,2.5,13,0
1342454597,2021/12/6,3.5,0,0
1342454597,2021/12/7,3.5,0,0
1342454597,2021/12/8,3.5,0,0
1342454597,2021/12/9,3.5,0,0
1342454597,2021/12/10,3,0,0
1342454597,2021/12/12,3,10,0
1342454597,2021/12/13,3.5,0,0
1342454597,2021/12/15,3.5,0,0
1342454597,2021/12/16,3,0,0
1342454597,2021/12/17,3.5,0,0
1342454597,2021/12/18,2.5,12,0
1342454597,2021/12/20,3.5,0,0
1342454597,2021/12/21,2.5,0,0
1342454597,2021/12/24,0.7,0,0
1344775515,2022/5/2,0,0,8
1344775515,2022/5/3,6.5,0,29.6
1344775515,2022/5/4,0,0,29
1344775515,2022/5/5,0,18,0
1344775515,2022/5/6,0,26,0
1344775515,2022/5/7,19.5,0,38
1344775515,2022/5/8,0,22,29
1344775515,2022/5/10,0,26,0
1344775515,2022/5/11,6,16,0
1344775515,2022/5/12,0,28,0
1344775515,2022/5/13,0,32,0
1344775515,2022/5/14,9.5,0,0
1344775515,2022/5/15,6.5,0,0
1344775515,2022/5/16,15,0,0
1344775515,2022/5/17,7,22,0
1344775515,2022/5/18,20.4,0,20
1344775515,2022/5/19,6.5,0,7
1344775515,2022/5/20,6.5,19.8,0
1344775515,2022/5/21,5.6,21,0
1344775515,2022/5/22,5,14.5,23
1344775515,2022/5/23,0,14.5,0
1344775515,2022/5/24,26,0,0
1344775515,2022/5/25,22,0,0
1355043416,2022/5/2,0,0,8
1355043416,2022/5/3,0,0,15
1355043416,2022/5/4,9.7,17.5,10
1355043416,2022/5/5,0,14,6.5
1355043416,2022/5/6,0,19.5,4
1355043416,2022/5/7,0,15.8,5.5
1355043416,2022/5/8,10,17,10
1355043416,2022/5/9,0,16,10.5
1355043416,2022/5/10,0,14,9.5
1355043416,2022/5/11,0,0,17.9
1355043416,2022/5/12,0,12.5,21.44
1355043416,2022/5/13,7,9,9.5
1355043416,2022/5/14,0,0,14.8
1355043416,2022/5/15,12.5,14.95,10
1355043416,2022/5/16,21.1,0,8
1355043416,2022/5/17,0,15.8,5.5
1355043416,2022/5/18,0,28,10
1355043416,2022/5/19,0,13,15
1355043416,2022/5/20,0,14.8,10
1355043416,2022/5/21,0,17.5,10
1355043416,2022/5/22,0,18.7,15
1355043416,2022/5/23,0,14,8
1355043416,2022/5/24,7.2,0,0
1365069417,2022/4/25,0,0,8.5
1365069417,2022/4/26,0,12,6.5
1365069417,2022/4/27,7,6.5,12
1365069417,2022/4/28,6.5,8,6.5
1365069417,2022/4/29,0,11,12
1365069417,2022/4/30,0,0,22.21
1365069417,2022/5/1,6.5,10,7.5
1365069417,2022/5/2,0,0,9.5
1365069417,2022/5/3,0,8.5,11.5
1365069417,2022/5/4,0,10,12
1365069417,2022/5/5,0,0,9
1365069417,2022/5/6,0,31,0
1365069417,2022/5/7,0,5,8.5
1365069417,2022/5/8,0,20,0
1365069417,2022/5/9,4,8.5,10.5
1365069417,2022/5/10,0,8,10
1365069417,2022/5/11,0,24.5,0
1365069417,2022/5/12,8.5,7.6,0
1365069417,2022/5/13,0,6.5,13
1365069417,2022/5/14,0,38.5,8
1365069417,2022/5/15,0,9,0
1365069417,2022/5/16,0,10,6.5
1365069417,2022/5/17,0,12.5,11
1365069417,2022/5/18,0,0,13
1365069417,2022/5/19,9,13,10.3
1365069417,2022/5/20,5.5,13,10.5
1365069417,2022/5/21,0,11,0
1365069417,2022/5/22,0,9,0
1365069417,2022/5/23,6,10.5,0
1365069417,2022/5/24,0,12.3,7.25
1365069417,2022/5/25,0,13.5,11
1365069417,2022/5/26,6.5,0,0
1366358326,2018/9/30,3,0,0
1366358326,2018/10/20,0,0,2
1366358326,2018/11/22,0,8.2,0
1366358326,2018/11/24,0,6,0
1366358326,2018/12/3,0,5.5,0
1366358326,2018/12/21,0,4,0
1366358326,2019/1/1,0,5,0
1366358326,2019/1/5,0,7,0
1366358326,2019/1/6,0,5,3
1366358326,2019/1/7,0,8,6
1366358326,2019/1/9,3,0,6
1366358326,2019/1/10,5.5,4,4
1366358326,2019/1/12,0,7,0
